rank_combined	nct_id	first_level_score	second_level_score	combined_score	rank_second_level	selected_for_top_trials_txt
456	NCT01274143	0.41069907	0.044137882	0.45483695	399	True
457	NCT04286451	0.4514068	0	0.4514068		True
458	NCT03137693	0.38928783	0.061747047	0.45103488	393	True
459	NCT00524888	0.4495195	0	0.4495195		True
460	NCT00589368	0.44895327	0	0.44895327		True
461	NCT01769820	0.44851685	0	0.44851685		True
462	NCT00088699	0.44461906	0	0.44461906		True
463	NCT01077193	0.44444734	0	0.44444734		True
464	NCT03875300	0.44437313	0	0.44437313		True
465	NCT04017728	0.4173275	0.026007889	0.44333539	402	True
466	NCT00701259	0.4428044	0	0.4428044		True
467	NCT03798457	0.44091177	0	0.44091177		True
468	NCT00523666	0.4403425	0	0.4403425		True
469	NCT04061733	0.43999347	0	0.43999347		True
470	NCT01202851	0.40285733	0.037099608	0.43995694	401	True
471	NCT04682158	0.43991575	0	0.43991575		True
472	NCT00147290	0.439653	0	0.439653		True
473	NCT01047111	0.4387823	0	0.4387823		True
474	NCT03670719	0.43832207	0	0.43832207		True
475	NCT00132327	0.43823192	0	0.43823192		True
476	NCT02438865	0.39516214	0.041587701	0.43674984	400	True
477	NCT01401647	0.43601114	0	0.43601114		True
478	NCT02522611	0.43509114	0	0.43509114		True
479	NCT03796052	0.43460253	0	0.43460253		True
480	NCT02628808	0.43315098	0	0.43315098		True
481	NCT04892966	0.40831286	0.024105215	0.43241808	403	True
482	NCT00005837	0.43186724	0	0.43186724		True
483	NCT02989012	0.43167752	0	0.43167752		True
484	NCT02060487	0.43148333	0	0.43148333		True
485	NCT03726658	0.43132192	0	0.43132192		True
486	NCT02650622	0.43122998	0	0.43122998		True
487	NCT02056756	0.4299531	0	0.4299531		True
488	NCT01334801	0.42886794	0	0.42886794		True
489	NCT04756778	0.42788535	0	0.42788535		True
490	NCT03017716	0.42516172	0	0.42516172		True
491	NCT01142466	0.42498058	0	0.42498058		True
492	NCT02066493	0.4244656	0	0.4244656		True
493	NCT05502666	0.41069907	0.013696423	0.42439549	407	True
494	NCT04464811	0.42332298	0	0.42332298		True
495	NCT04417608	0.42264876	0	0.42264876		True
496	NCT04428463	0.42249924	0	0.42249924		True
497	NCT02251665	0.42197296	0	0.42197296		False
498	NCT02582996	0.42155606	0	0.42155606		False
499	NCT04034641	0.421516	0	0.421516		False
500	NCT04267900	0.40285733	0.017965535	0.42082287	405	False
501	NCT01921504	0.42045963	0	0.42045963		False
502	NCT01547494	0.4195974	0	0.4195974		False
503	NCT02936817	0.41899538	0	0.41899538		False
504	NCT01448850	0.41854635	0	0.41854635		False
505	NCT00966459	0.41854635	0	0.41854635		False
506	NCT04674293	0.41827637	0	0.41827637		False
507	NCT04368195	0.41795316	0	0.41795316		False
508	NCT03173638	0.41793084	0	0.41793084		False
509	NCT01034670	0.40094543	0.016782535	0.41772796	406	False
510	NCT04434443	0.4172114	0	0.4172114		False
511	NCT02408523	0.41691023	0	0.41691023		False
512	NCT01491165	0.4167345	0	0.4167345		False
513	NCT03216031	0.4167096	0	0.4167096		False
514	NCT04396912	0.41625285	0	0.41625285		False
515	NCT03574207	0.41622105	0	0.41622105		False
516	NCT04623580	0.41544878	0	0.41544878		False
517	NCT02679066	0.41527468	0	0.41527468		False
518	NCT01349556	0.41522515	0	0.41522515		False
519	NCT02465528	0.41472763	0	0.41472763		False
520	NCT00893789	0.41448677	0	0.41448677		False
521	NCT03190551	0.41408238	0	0.41408238		False
522	NCT03388021	0.41406095	0	0.41406095		False
523	NCT04182893	0.41363204	0	0.41363204		False
524	NCT01113333	0.41347706	0	0.41347706		False
525	NCT02892058	0.41347706	0	0.41347706		False
526	NCT04569422	0.4128973	0	0.4128973		False
527	NCT00867828	0.41276667	0	0.41276667		False
528	NCT03867045	0.40854347	0.0040541839	0.41259765	409	False
529	NCT04358445	0.41253427	0	0.41253427		False
530	NCT02705937	0.4125234	0	0.4125234		False
531	NCT03243955	0.41246787	0	0.41246787		False
532	NCT03403387	0.4122768	0	0.4122768		False
533	NCT00533650	0.41216463	0	0.41216463		False
534	NCT00850408	0.41211003	0	0.41211003		False
535	NCT04241848	0.41211003	0	0.41211003		False
536	NCT04077073	0.41211003	0	0.41211003		False
537	NCT03745794	0.41111624	0.00075102426	0.41186726	412	False
538	NCT00320424	0.41179863	0	0.41179863		False
539	NCT01465841	0.41170013	0	0.41170013		False
540	NCT00323609	0.41163662	0	0.41163662		False
541	NCT02000180	0.41069907	0.00091395829	0.41161303	411	False
542	NCT02484638	0.41133338	0	0.41133338		False
543	NCT03351725	0.41108727	0	0.41108727		False
544	NCT01957020	0.41094342	0	0.41094342		False
545	NCT00619957	0.41063786	0	0.41063786		False
546	NCT04730765	0.41029257	0	0.41029257		False
547	NCT03570905	0.41016504	0	0.41016504		False
548	NCT03207126	0.3918457	0.018275715	0.41012142	404	False
549	NCT01800799	0.41012096	0	0.41012096		False
550	NCT02892188	0.41004175	0	0.41004175		False
551	NCT02321696	0.40980113	0	0.40980113		False
552	NCT02153034	0.409756	0	0.409756		False
553	NCT03728036	0.40973502	0	0.40973502		False
554	NCT04644835	0.40780354	0.0017625417	0.40956608	410	False
555	NCT03368976	0.4094419	0	0.4094419		False
556	NCT03267433	0.4093395	0	0.4093395		False
557	NCT05544084	0.3970881	0.012182966	0.40927107	408	False
558	NCT01962610	0.40916717	0	0.40916717		False
559	NCT01110447	0.40909296	0	0.40909296		False
560	NCT03234855	0.40883696	0	0.40883696		False
561	NCT04115826	0.40866202	0	0.40866202		False
562	NCT01663675	0.40859705	0	0.40859705		False
563	NCT02174887	0.40834087	0	0.40834087		False
564	NCT01753479	0.40834087	0	0.40834087		False
565	NCT04201002	0.40832597	0	0.40832597		False
566	NCT03557879	0.40832353	0	0.40832353		False
567	NCT00833794	0.4081453	0	0.4081453		False
568	NCT00839306	0.40800995	0	0.40800995		False
569	NCT02712138	0.40799582	0	0.40799582		False
570	NCT02985528	0.40798795	0	0.40798795		False
571	NCT01510002	0.40797043	0	0.40797043		False
572	NCT03074942	0.40785778	0	0.40785778		False
573	NCT02553174	0.4077543	0	0.4077543		False
574	NCT04853589	0.40773174	0	0.40773174		False
575	NCT04159870	0.40684167	0	0.40684167		False
576	NCT04002089	0.40680033	0	0.40680033		False
577	NCT00689169	0.40675366	0	0.40675366		False
578	NCT01803113	0.40674317	0	0.40674317		False
579	NCT00444236	0.40659732	0	0.40659732		False
580	NCT03601533	0.40650922	0	0.40650922		False
581	NCT00075439	0.40641907	0	0.40641907		False
582	NCT00581126	0.40612802	0	0.40612802		False
583	NCT00282191	0.40598124	0	0.40598124		False
584	NCT00498537	0.40581524	0	0.40581524		False
585	NCT00367588	0.40550274	0	0.40550274		False
586	NCT03595813	0.40526152	0	0.40526152		False
587	NCT01169038	0.4050851	0	0.4050851		False
588	NCT04422184	0.40498996	0	0.40498996		False
589	NCT01156818	0.40484613	0	0.40484613		False
590	NCT01376414	0.40475273	0	0.40475273		False
591	NCT00514020	0.40472242	0	0.40472242		False
592	NCT00651768	0.40441325	0	0.40441325		False
593	NCT01012739	0.40441325	0	0.40441325		False
594	NCT02682862	0.40441325	0	0.40441325		False
595	NCT00182481	0.40441325	0	0.40441325		False
596	NCT01509183	0.40441325	0	0.40441325		False
597	NCT03252899	0.404397	0	0.404397		False
598	NCT04483830	0.4041452	0	0.4041452		False
599	NCT03537001	0.40405476	0	0.40405476		False
600	NCT03370913	0.40398538	0	0.40398538		False
601	NCT04104893	0.4039741	0	0.4039741		False
602	NCT04012658	0.40391296	0	0.40391296		False
603	NCT00199355	0.40390414	0	0.40390414		False
604	NCT03022110	0.40386084	0	0.40386084		False
605	NCT04778384	0.4038428	0	0.4038428		False
606	NCT04707001	0.4037014	0	0.4037014		False
607	NCT00294463	0.40347144	0	0.40347144		False
608	NCT00787189	0.4032535	0	0.4032535		False
609	NCT02583763	0.40324885	0	0.40324885		False
610	NCT02434575	0.4032285	0	0.4032285		False
611	NCT00886327	0.40319055	0	0.40319055		False
612	NCT02253524	0.40307927	0	0.40307927		False
613	NCT00734955	0.40285733	0	0.40285733		False
614	NCT00216125	0.40255886	0	0.40255886		False
615	NCT03945552	0.40253046	0	0.40253046		False
616	NCT02722772	0.40251267	0	0.40251267		False
617	NCT02873793	0.40222526	0	0.40222526		False
618	NCT03394014	0.40217716	0	0.40217716		False
619	NCT02576626	0.4021545	0	0.4021545		False
620	NCT02638831	0.40184504	0	0.40184504		False
621	NCT01074645	0.40182164	0	0.40182164		False
622	NCT02004925	0.40168542	0	0.40168542		False
623	NCT00873782	0.40163594	0	0.40163594		False
624	NCT04812756	0.40161893	0	0.40161893		False
625	NCT02579720	0.40121913	0	0.40121913		False
626	NCT03903614	0.4010962	0	0.4010962		False
627	NCT03047239	0.40080732	0	0.40080732		False
628	NCT02176304	0.4007515	0	0.4007515		False
629	NCT03333863	0.40073454	0	0.40073454		False
630	NCT03060057	0.4005491	0	0.4005491		False
631	NCT02266433	0.40042445	0	0.40042445		False
632	NCT04360252	0.4000949	0	0.4000949		False
633	NCT00124033	0.40002578	0	0.40002578		False
634	NCT01603576	0.39987302	0	0.39987302		False
635	NCT03893981	0.39986247	0	0.39986247		False
636	NCT02269826	0.39984244	0	0.39984244		False
637	NCT02790827	0.39972907	0	0.39972907		False
638	NCT03468933	0.39962304	0	0.39962304		False
639	NCT04543253	0.3995455	0	0.3995455		False
640	NCT00843726	0.3995052	0	0.3995052		False
641	NCT04268017	0.39940488	0	0.39940488		False
642	NCT04423055	0.39935496	0	0.39935496		False
643	NCT01158248	0.3992266	0	0.3992266		False
644	NCT04596085	0.39912447	0	0.39912447		False
645	NCT00502983	0.3987823	0	0.3987823		False
646	NCT03025932	0.39847046	0	0.39847046		False
647	NCT02382107	0.39837283	0	0.39837283		False
648	NCT04000477	0.39832073	0	0.39832073		False
649	NCT03969459	0.39805558	0	0.39805558		False
650	NCT04664478	0.39798242	0	0.39798242		False
651	NCT03444870	0.39787975	0	0.39787975		False
652	NCT01710501	0.3978222	0	0.3978222		False
653	NCT04004507	0.3976068	0	0.3976068		False
654	NCT02937740	0.39751473	0	0.39751473		False
655	NCT04040166	0.3974998	0	0.3974998		False
656	NCT00830323	0.39745203	0	0.39745203		False
657	NCT04635488	0.39732277	0	0.39732277		False
658	NCT04295642	0.39727837	0	0.39727837		False
659	NCT00219284	0.39722276	0	0.39722276		False
660	NCT04642287	0.3971686	0	0.3971686		False
661	NCT01812070	0.39712325	0	0.39712325		False
662	NCT01606631	0.39688152	0	0.39688152		False
663	NCT01724086	0.3967713	0	0.3967713		False
664	NCT00103155	0.3966397	0	0.3966397		False
665	NCT02930915	0.3966397	0	0.3966397		False
666	NCT00002735	0.3966397	0	0.3966397		False
667	NCT02900352	0.39623886	0	0.39623886		False
668	NCT03380793	0.39595735	0	0.39595735		False
669	NCT00042835	0.39590764	0	0.39590764		False
670	NCT02682589	0.39527696	0	0.39527696		False
671	NCT00411112	0.39527696	0	0.39527696		False
672	NCT01583205	0.39526084	0	0.39526084		False
673	NCT00154479	0.39503598	0	0.39503598		False
674	NCT01918631	0.3948605	0	0.3948605		False
675	NCT00728533	0.3947026	0	0.3947026		False
676	NCT00006044	0.3947026	0	0.3947026		False
677	NCT02016248	0.3947026	0	0.3947026		False
678	NCT00368004	0.3943354	0	0.3943354		False
679	NCT01691196	0.39422673	0	0.39422673		False
680	NCT02530294	0.3942151	0	0.3942151		False
681	NCT02530281	0.3942151	0	0.3942151		False
682	NCT00706433	0.39397722	0	0.39397722		False
683	NCT01712646	0.39340532	0	0.39340532		False
684	NCT01022476	0.3930251	0	0.3930251		False
685	NCT02060552	0.39299196	0	0.39299196		False
686	NCT01526889	0.39296293	0	0.39296293		False
687	NCT02461719	0.39230353	0	0.39230353		False
688	NCT01268735	0.39230353	0	0.39230353		False
689	NCT02683382	0.39230353	0	0.39230353		False
690	NCT01081301	0.39144483	0.0004783237	0.39192315	413	False
691	NCT01476644	0.39174113	0	0.39174113		False
692	NCT02691338	0.39117882	0	0.39117882		False
693	NCT04027946	0.39059037	0	0.39059037		False
694	NCT01749527	0.39032218	0	0.39032218		False
695	NCT04573231	0.3893263	0	0.3893263		False
696	NCT03534557	0.38917053	0	0.38917053		False
697	NCT04771910	0.38877612	0	0.38877612		False
698	NCT01439581	0.38851768	0	0.38851768		False
699	NCT01103024	0.3883977	0	0.3883977		False
700	NCT03856229	0.38794637	0	0.38794637		False
701	NCT00057694	0.3879121	0	0.3879121		False
702	NCT02444936	0.38754624	0	0.38754624		False
703	NCT03179306	0.38561565	0	0.38561565		False
704	NCT00621218	0.38456255	0	0.38456255		False
705	NCT04453501	0.38456133	0	0.38456133		False
706	NCT02361541	0.38251218	0	0.38251218		False
707	NCT00001371	0.381562	0	0.381562		False
708	NCT04448145	0.37945902	0	0.37945902		False
709	NCT00175006	0.37791076	0	0.37791076		False
710	NCT03754361	0.3728772	0	0.3728772		False
